FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
221002;0700;69;;;
221002;0800;57;;;
221002;0900;61;;;
221002;1000;63;;;
221002;1100;69;;;
221002;1200;64;;;
221002;1300;54;;;
221002;1400;69;;;
221002;1500;50;;;
221002;1600;47;;;
221002;1700;50;;;
221002;1800;58;;;
221002;1900;67;;;
221002;2000;61;;;
221002;2100;81;;;
221002;2200;87;;;
221002;2300;71;;;
221003;0000;66;;;
221003;0100;31;;;
221003;0200;15;;;
221003;0300;18;;;
221003;0400;22;;;
221003;0500;24;;;
221003;0600;19;;;
221003;0700;19;;;
221003;0800;17;;;
221003;0900;29;;;
221003;1000;37;;;
221003;1100;41;;;
221003;1200;40;;;
221003;1300;39;;;
221003;1400;37;;;
221003;1500;38;;;
221003;1600;38;;;
221003;1700;40;;;
221003;1800;49;;;
221003;1900;38;;;
221003;2000;29;;;
221003;2100;37;;;
221003;2200;30;;;
221003;2300;34;;;
221004;0000;35;;;
221004;0100;42;;;
221004;0200;44;;;
221004;0300;32;;;
221004;0400;39;;;
221004;0500;46;;;
221004;0600;69;;;
221004;0700;55;;;
221004;0800;58;;;
221004;0900;53;;;
221004;1000;48;;;
221004;1100;51;;;
221004;1200;53;;;
221004;1300;59;;;
221004;1400;69;;;
221004;1500;62;;;
221004;1600;56;;;
221004;1700;50;;;
221004;1800;52;;;
221004;1900;35;;;
221004;2000;42;;;
221004;2100;44;;;
221004;2200;38;;;
221004;2300;25;;;
221005;0000;24;;;
221005;0100;36;;;
221005;0200;34;;;
221005;0300;21;;;
221005;0400;28;;;
221005;0500;28;;;
221005;0600;37;;;
221005;0700;48;;;
221005;0800;50;;;
221005;0900;55;;;
221005;1000;57;;;
221005;1100;48;;;
221005;1200;42;;;
221005;1300;46;;;
221005;1400;54;;;
221005;1500;37;;;
221005;1600;43;;;
221005;1700;39;;;
221005;1800;47;;;
221005;1900;47;;;
221005;2000;44;;;
221005;2100;30;;;
221005;2200;26;;;
221005;2300;23;;;
221006;0000;33;;;
221006;0100;31;;;
221006;0200;32;;;
221006;0300;28;;;
221006;0400;31;;;
221006;0500;41;;;
221006;0600;55;;;
221006;0700;66;;;
221006;0800;58;;;
221006;0900;74;;;
221006;1000;68;;;
221006;1100;69;;;
221006;1200;56;;;
221006;1300;44;;;
221006;1400;62;;;
221006;1500;50;;;
221006;1600;53;;;
221006;1700;47;;;
221006;1800;51;;;
221006;1900;69;;;
221006;2000;62;;;
221006;2100;73;;;
221006;2200;45;;;
221006;2300;38;;;
221007;0000;33;;;
221007;0100;35;;;
221007;0200;30;;;
221007;0300;23;;;
221007;0400;31;;;
221007;0500;43;;;
221007;0600;56;;;
221007;0700;105;;;
221007;0800;52;;;
221007;0900;52;;;
221007;1000;82;;;
221007;1100;81;;;
221007;1200;85;;;
221007;1300;52;;;
221007;1400;68;;;
221007;1500;111;;;
221007;1600;108;;;
221007;1700;38;;;
221007;1800;44;;;
221007;1900;39;;;
221007;2000;26;;;
221007;2100;36;;;
221007;2200;24;;;
221007;2300;18;;;
221008;0000;14;;;
221008;0100;13;;;
221008;0200;17;;;
221008;0300;19;;;
221008;0400;23;;;
221008;0500;17;;;
221008;0600;20;;;
221008;0700;35;;;
221008;0800;58;;;
221008;0900;29;;;
221008;1000;24;;;
221008;1100;31;;;
221008;1200;28;;;
221008;1300;18;;;
221008;1400;23;;;
221008;1500;32;;;
221008;1600;29;;;
221008;1700;39;;;
221008;1800;47;;;
221008;1900;55;;;
221008;2000;43;;;
221008;2100;80;;;
221008;2200;84;;;
221008;2300;95;;;
221009;0000;46;;;
221009;0100;41;;;
221009;0200;38;;;
221009;0300;43;;;
221009;0400;45;;;
221009;0500;38;;;
221009;0600;45;;;
221009;0700;41;;;
221009;0800;34;;;
221009;0900;34;;;
221009;1000;35;;;
221009;1100;39;;;
221009;1200;47;;;
221009;1300;32;;;
221009;1400;22;;;
221009;1500;20;;;
221009;1600;30;;;
221009;1700;39;;;
221009;1800;40;;;
221009;1900;48;;;
221009;2000;59;;;
221009;2100;65;;;
221009;2200;73;;;
221009;2300;76;;;
221010;0000;63;;;
221010;0100;37;;;
221010;0200;33;;;
221010;0300;39;;;
221010;0400;29;;;
221010;0500;22;;;
221010;0600;49;;;
221010;0700;31;;;
221010;0800;46;;;
221010;0900;34;;;
221010;1000;32;;;
221010;1100;29;;;
221010;1200;36;;;
221010;1300;51;;;
221010;1400;60;;;
221010;1500;54;;;
221010;1600;54;;;
221010;1700;46;;;
221010;1800;48;;;
221010;1900;51;;;
221010;2000;55;;;
221010;2100;49;;;
221010;2200;41;;;
221010;2300;35;;;
221011;0000;35;;;
221011;0100;40;;;
221011;0200;38;;;
221011;0300;39;;;
221011;0400;33;;;
221011;0500;49;;;
221011;0600;105;;;
221011;0700;101;;;
221011;0800;74;;;
221011;0900;90;;;
221011;1000;67;;;
221011;1100;66;;;
221011;1200;63;;;
221011;1300;62;;;
221011;1400;78;;;
221011;1500;82;;;
221011;1600;135;;;
221011;1700;119;;;
221011;1800;66;;;
221011;1900;59;;;
221011;2000;71;;;
221011;2100;79;;;
221011;2200;65;;;
221011;2300;64;;;
221012;0000;61;;;
221012;0100;63;;;
221012;0200;44;;;
221012;0300;46;;;
221012;0400;68;;;
221012;0500;70;;;
221012;0600;108;;;
221012;0700;90;;;
221012;0800;83;;;
221012;0900;94;;;
221012;1000;104;;;
221012;1100;92;;;
221012;1200;66;;;
221012;1300;69;;;
221012;1400;88;;;
221012;1500;84;;;
221012;1600;87;;;
221012;1700;76;;;
221012;1800;65;;;
221012;1900;82;;;
221012;2000;65;;;
221012;2100;64;;;
221012;2200;43;;;
221012;2300;64;;;
221013;0000;52;;;
221013;0100;40;;;
221013;0200;43;;;
221013;0300;40;;;
221013;0400;38;;;
221013;0500;48;;;
221013;0600;68;;;
221013;0700;112;;;
221013;0800;71;;;
221013;0900;66;;;
221013;1000;64;;;
221013;1100;58;;;
221013;1200;48;;;
221013;1300;65;;;
221013;1400;52;;;
221013;1500;62;;;
221013;1600;69;;;
221013;1700;78;;;
221013;1800;65;;;
221013;1900;68;;;
221013;2000;75;;;
221013;2100;64;;;
221013;2200;86;;;
221013;2300;65;;;
221014;0000;80;;;
221014;0100;44;;;
221014;0200;36;;;
221014;0300;42;;;
221014;0400;36;;;
221014;0500;51;;;
221014;0600;84;;;
221014;0700;88;;;
221014;0800;76;;;
221014;0900;75;;;
221014;1000;87;;;
221014;1100;86;;;
221014;1200;57;;;
221014;1300;65;;;
221014;1400;60;;;
221014;1500;63;;;
221014;1600;53;;;
221014;1700;66;;;
221014;1800;66;;;
221014;1900;98;;;
221014;2000;120;;;
221014;2100;142;;;
221014;2200;91;;;
221014;2300;70;;;
221015;0000;68;;;
221015;0100;43;;;
221015;0200;50;;;
221015;0300;47;;;
221015;0400;45;;;
221015;0500;53;;;
221015;0600;74;;;
221015;0700;73;;;
221015;0800;83;;;
221015;0900;80;;;
221015;1000;87;;;
221015;1100;97;;;
221015;1200;68;;;
221015;1300;59;;;
221015;1400;69;;;
221015;1500;75;;;
221015;1600;87;;;
221015;1700;78;;;
221015;1800;60;;;
221015;1900;59;;;
221015;2000;55;;;
221015;2100;45;;;
221015;2200;68;;;
221015;2300;42;;;
221016;0000;57;;;
221016;0100;64;;;
221016;0200;48;;;
221016;0300;46;;;
221016;0400;45;;;
221016;0500;43;;;
221016;0600;52;;;
221016;0700;50;;;
221016;0800;44;;;
221016;0900;54;;;
221016;1000;69;;;
221016;1100;49;;;
221016;1200;47;;;
221016;1300;39;;;
221016;1400;47;;;
221016;1500;49;;;
221016;1600;47;;;
221016;1700;64;;;
221016;1800;57;;;
221016;1900;53;;;
221016;2000;42;;;
221016;2100;38;;;
221016;2200;49;;;
221016;2300;38;;;
221017;0000;50;;;
221017;0100;52;;;
221017;0200;47;;;
221017;0300;40;;;
221017;0400;40;;;
221017;0500;31;;;
221017;0600;49;;;
221017;0700;49;;;
221017;0800;62;;;
221017;0900;49;;;
221017;1000;65;;;
221017;1100;68;;;
221017;1200;64;;;
221017;1300;61;;;
221017;1400;73;;;
221017;1500;65;;;
221017;1600;66;;;
221017;1700;52;;;
221017;1800;48;;;
221017;1900;37;;;
221017;2000;28;;;
221017;2100;29;;;
221017;2200;21;;;
221017;2300;21;;;
221018;0000;22;;;
221018;0100;20;;;
221018;0200;18;;;
221018;0300;21;;;
221018;0400;26;;;
221018;0500;30;;;
221018;0600;39;;;
221018;0700;48;;;
221018;0800;47;;;
221018;0900;63;;;
221018;1000;73;;;
221018;1100;71;;;
221018;1200;75;;;
221018;1300;77;;;
221018;1400;48;;;
221018;1500;53;;;
221018;1600;54;;;
221018;1700;50;;;
221018;1800;48;;;
221018;1900;38;;;
221018;2000;34;;;
221018;2100;22;;;
221018;2200;23;;;
221018;2300;13;;;
221019;0000;10;;;
221019;0100;10;;;
221019;0200;9;;;
221019;0300;9;;;
221019;0400;26;;;
221019;0500;34;;;
221019;0600;62;;;
221019;0700;71;;;
221019;0800;46;;;
221019;0900;50;;;
221019;1000;54;;;
221019;1100;53;;;
221019;1200;49;;;
221019;1300;46;;;
221019;1400;53;;;
221019;1500;46;;;
221019;1600;49;;;
221019;1700;52;;;
221019;1800;53;;;
221019;1900;42;;;
221019;2000;39;;;
221019;2100;39;;;
221019;2200;39;;;
221019;2300;43;;;
221020;0000;33;;;
221020;0100;16;;;
221020;0200;23;;;
221020;0300;21;;;
221020;0400;29;;;
221020;0500;36;;;
221020;0600;70;;;
221020;0700;60;;;
221020;0800;56;;;
221020;0900;65;;;
221020;1000;62;;;
221020;1100;53;;;
221020;1200;50;;;
221020;1300;34;;;
221020;1400;37;;;
221020;1500;44;;;
221020;1600;53;;;
221020;1700;49;;;
221020;1800;58;;;
221020;1900;61;;;
221020;2000;56;;;
221020;2100;74;;;
221020;2200;66;;;
221020;2300;38;;;
221021;0000;36;;;
221021;0100;36;;;
221021;0200;44;;;
221021;0300;35;;;
221021;0400;44;;;
221021;0500;55;;;
221021;0600;73;;;
221021;0700;87;;;
221021;0800;78;;;
221021;0900;80;;;
221021;1000;68;;;
221021;1100;88;;;
221021;1200;73;;;
221021;1300;59;;;
221021;1400;47;;;
221021;1500;55;;;
221021;1600;59;;;
221021;1700;56;;;
221021;1800;61;;;
221021;1900;59;;;
221021;2000;46;;;
221021;2100;48;;;
221021;2200;31;;;
221021;2300;31;;;
221022;0000;51;;;
221022;0100;42;;;
221022;0200;30;;;
221022;0300;35;;;
221022;0400;32;;;
221022;0500;39;;;
221022;0600;58;;;
221022;0700;55;;;
221022;0800;61;;;
221022;0900;64;;;
221022;1000;64;;;
221022;1100;63;;;
221022;1200;57;;;
221022;1300;58;;;
221022;1400;60;;;
221022;1500;51;;;
221022;1600;81;;;
221022;1700;57;;;
221022;1800;62;;;
221022;1900;48;;;
221022;2000;51;;;
221022;2100;39;;;
221022;2200;34;;;
221022;2300;38;;;
221023;0000;35;;;
221023;0100;37;;;
221023;0200;40;;;
221023;0300;37;;;
221023;0400;39;;;
221023;0500;39;;;
221023;0600;41;;;
221023;0700;41;;;
221023;0800;42;;;
221023;0900;48;;;
221023;1000;45;;;
221023;1100;44;;;
221023;1200;48;;;
221023;1300;68;;;
221023;1400;79;;;
221023;1500;56;;;
221023;1600;40;;;
221023;1700;32;;;
221023;1800;30;;;
221023;1900;35;;;
221023;2000;39;;;
221023;2100;39;;;
221023;2200;34;;;
221023;2300;33;;;
221024;0000;36;;;
221024;0100;37;;;
221024;0200;39;;;
221024;0300;34;;;
221024;0400;38;;;
221024;0500;61;;;
221024;0600;94;;;
221024;0700;57;;;
221024;0800;55;;;
221024;0900;87;;;
221024;1000;71;;;
221024;1100;82;;;
221024;1200;72;;;
221024;1300;65;;;
221024;1400;79;;;
221024;1500;65;;;
221024;1600;70;;;
221024;1700;67;;;
221024;1800;65;;;
221024;1900;55;;;
221024;2000;47;;;
221024;2100;33;;;
221024;2200;34;;;
221024;2300;25;;;
221025;0000;30;;;
221025;0100;29;;;
221025;0200;35;;;
221025;0300;25;;;
221025;0400;34;;;
221025;0500;60;;;
221025;0600;93;;;
221025;0700;68;;;
221025;0800;27;;;
221025;0900;41;;;
221025;1000;33;;;
221025;1100;37;;;
221025;1200;39;;;
221025;1300;63;;;
221025;1400;140;;;
221025;1500;110;;;
221025;1600;87;;;
221025;1700;41;;;
221025;1800;48;;;
221025;1900;32;;;
221025;2000;28;;;
221025;2100;22;;;
221025;2200;16;;;
221025;2300;22;;;
221026;0000;13;;;
221026;0100;28;;;
221026;0200;26;;;
221026;0300;22;;;
221026;0400;18;;;
221026;0500;22;;;
221026;0600;42;;;
221026;0700;44;;;
221026;0800;52;;;
221026;0900;56;;;
221026;1000;56;;;
221026;1100;57;;;
221026;1200;54;;;
221026;1300;52;;;
221026;1400;45;;;
221026;1500;57;;;
221026;1600;55;;;
221026;1700;46;;;
221026;1800;53;;;
221026;1900;56;;;
221026;2000;57;;;
221026;2100;66;;;
221026;2200;66;;;
221026;2300;40;;;
221027;0000;30;;;
221027;0100;28;;;
221027;0200;28;;;
221027;0300;28;;;
221027;0400;32;;;
221027;0500;55;;;
221027;0600;110;;;
221027;0700;87;;;
221027;0800;71;;;
221027;0900;61;;;
221027;1000;67;;;
221027;1100;66;;;
221027;1200;61;;;
221027;1300;54;;;
221027;1400;58;;;
221027;1500;87;;;
221027;1600;65;;;
221027;1700;73;;;
221027;1800;72;;;
221027;1900;58;;;
221027;2000;38;;;
221027;2100;30;;;
221027;2200;22;;;
221027;2300;22;;;
221028;0000;39;;;
221028;0100;39;;;
221028;0200;41;;;
221028;0300;42;;;
221028;0400;41;;;
221028;0500;36;;;
221028;0600;77;;;
221028;0700;70;;;
221028;0800;71;;;
221028;0900;77;;;
221028;1000;67;;;
221028;1100;58;;;
221028;1200;57;;;
221028;1300;57;;;
221028;1400;81;;;
221028;1500;82;;;
221028;1600;75;;;
221028;1700;69;;;
221028;1800;85;;;
221028;1900;68;;;
221028;2000;65;;;
221028;2100;56;;;
221028;2200;55;;;
221028;2300;54;;;
221029;0000;59;;;
221029;0100;67;;;
221029;0200;59;;;
221029;0300;63;;;
221029;0400;51;;;
221029;0500;57;;;
221029;0600;72;;;
221029;0700;58;;;
221029;0800;70;;;
221029;0900;86;;;
221029;1000;84;;;
221029;1100;58;;;
221029;1200;35;;;
221029;1300;35;;;
221029;1400;29;;;
221029;1500;30;;;
221029;1600;52;;;
221029;1700;55;;;
221029;1800;55;;;
221029;1900;47;;;
221029;2000;40;;;
221029;2100;27;;;
221029;2200;28;;;
221029;2300;18;;;
221030;0000;20;;;
221030;0100;27;;;
221030;0200;20;;;
221030;0300;15;;;
221030;0400;15;;;
221030;0500;16;;;
221030;0600;31;;;
221030;0700;28;;;
221030;0800;26;;;
221030;0900;35;;;
221030;1000;40;;;
221030;1100;33;;;
221030;1200;38;;;
221030;1300;27;;;
221030;1400;28;;;
221030;1500;26;;;
221030;1600;24;;;
221030;1700;34;;;
221030;1800;48;;;
221030;1900;53;;;
221030;2000;48;;;
221030;2100;45;;;
221030;2200;37;;;
221030;2300;26;;;
221031;0000;36;;;
221031;0100;48;;;
221031;0200;44;;;
221031;0300;35;;;
221031;0400;38;;;
221031;0500;38;;;
221031;0600;42;;;
221031;0700;49;;;
221031;0800;54;;;
221031;0900;60;;;
221031;1000;81;;;
221031;1100;79;;;
221031;1200;77;;;
221031;1300;77;;;
221031;1400;76;;;
221031;1500;74;;;
221031;1600;89;;;
221031;1700;76;;;
221031;1800;70;;;
221031;1900;85;;;
221031;2000;106;;;
221031;2100;123;;;
221031;2200;88;;;
221031;2300;72;;;
221101;0000;69;;;
221101;0100;52;;;
221101;0200;56;;;
221101;0300;47;;;
221101;0400;46;;;
221101;0500;51;;;
221101;0600;62;;;
221101;0700;67;;;
221101;0800;32;;;
221101;0900;41;;;
221101;1000;42;;;
221101;1100;40;;;
221101;1200;52;;;
221101;1300;87;;;
221101;1400;79;;;
221101;1500;99;;;
221101;1600;106;;;
221101;1700;77;;;
221101;1800;77;;;
221101;1900;61;;;
221101;2000;52;;;
221101;2100;59;;;
221101;2200;58;;;
221101;2300;81;;;
221102;0000;46;;;
221102;0100;41;;;
221102;0200;35;;;
221102;0300;41;;;
221102;0400;48;;;
221102;0500;71;;;
221102;0600;96;;;
221102;0700;119;;;
221102;0800;84;;;
221102;0900;78;;;
221102;1000;83;;;
221102;1100;90;;;
221102;1200;85;;;
221102;1300;79;;;
221102;1400;80;;;
221102;1500;76;;;
221102;1600;76;;;
221102;1700;79;;;
221102;1800;81;;;
221102;1900;69;;;
221102;2000;74;;;
221102;2100;71;;;
221102;2200;63;;;
221102;2300;60;;;
221103;0000;65;;;
221103;0100;54;;;
221103;0200;52;;;
221103;0300;66;;;
221103;0400;83;;;
221103;0500;57;;;
221103;0600;80;;;
221103;0700;90;;;
221103;0800;116;;;
221103;0900;98;;;
221103;1000;130;;;
221103;1100;89;;;
221103;1200;94;;;
221103;1300;92;;;
221103;1400;82;;;
221103;1500;74;;;
221103;1600;79;;;
221103;1700;75;;;
221103;1800;77;;;
221103;1900;69;;;
221103;2000;75;;;
221103;2100;71;;;
221103;2200;56;;;
221103;2300;46;;;
221104;0000;45;;;
221104;0100;60;;;
221104;0200;72;;;
221104;0300;51;;;
221104;0400;72;;;
221104;0500;84;;;
221104;0600;151;;;
221104;0700;79;;;
221104;0800;103;;;
221104;0900;105;;;
221104;1000;102;;;
221104;1100;100;;;
221104;1200;100;;;
221104;1300;119;;;
221104;1400;106;;;
221104;1500;97;;;
221104;1600;78;;;
221104;1700;75;;;
221104;1800;72;;;
221104;1900;65;;;
221104;2000;62;;;
221104;2100;56;;;
221104;2200;50;;;
221104;2300;48;;;
221105;0000;33;;;
221105;0100;31;;;
221105;0200;21;;;
221105;0300;22;;;
221105;0400;24;;;
221105;0500;30;;;
221105;0600;42;;;
221105;0700;50;;;
221105;0800;97;;;
221105;0900;79;;;
221105;1000;86;;;
221105;1100;78;;;
221105;1200;85;;;
221105;1300;77;;;
221105;1400;76;;;
221105;1500;64;;;
221105;1600;52;;;
221105;1700;62;;;
221105;1800;67;;;
221105;1900;62;;;
221105;2000;59;;;
221105;2100;58;;;
221105;2200;51;;;
221105;2300;48;;;
221106;0000;50;;;
221106;0100;50;;;
221106;0200;41;;;
221106;0300;57;;;
221106;0400;48;;;
221106;0500;61;;;
221106;0600;64;;;
221106;0700;67;;;
221106;0800;73;;;
221106;0900;69;;;
221106;1000;66;;;
221106;1100;62;;;
221106;1200;53;;;
221106;1300;65;;;
221106;1400;49;;;
221106;1500;49;;;
221106;1600;52;;;
221106;1700;64;;;
221106;1800;73;;;
221106;1900;65;;;
221106;2000;56;;;
221106;2100;68;;;
221106;2200;51;;;
221106;2300;47;;;
221107;0000;31;;;
221107;0100;48;;;
221107;0200;56;;;
221107;0300;47;;;
221107;0400;28;;;
221107;0500;31;;;
221107;0600;60;;;
221107;0700;74;;;
221107;0800;82;;;
221107;0900;72;;;
221107;1000;88;;;
221107;1100;113;;;
221107;1200;114;;;
221107;1300;85;;;
221107;1400;97;;;
221107;1500;69;;;
221107;1600;101;;;
221107;1700;71;;;
221107;1800;67;;;
221107;1900;58;;;
221107;2000;69;;;
221107;2100;78;;;
221107;2200;76;;;
221107;2300;92;;;
221108;0000;57;;;
221108;0100;45;;;
221108;0200;43;;;
221108;0300;66;;;
221108;0400;60;;;
221108;0500;85;;;
221108;0600;99;;;
221108;0700;94;;;
221108;0800;84;;;
221108;0900;118;;;
221108;1000;102;;;
221108;1100;117;;;
221108;1200;105;;;
221108;1300;80;;;
221108;1400;93;;;
221108;1500;64;;;
221108;1600;60;;;
221108;1700;45;;;
221108;1800;42;;;
221108;1900;47;;;
221108;2000;49;;;
221108;2100;45;;;
221108;2200;38;;;
221108;2300;40;;;
221109;0000;23;;;
221109;0100;40;;;
221109;0200;41;;;
221109;0300;30;;;
221109;0400;31;;;
221109;0500;39;;;
221109;0600;69;;;
221109;0700;36;;;
221109;0800;15;;;
221109;0900;18;;;
221109;1000;27;;;
221109;1100;29;;;
221109;1200;25;;;
221109;1300;27;;;
221109;1400;36;;;
221109;1500;47;;;
221109;1600;39;;;
221109;1700;38;;;
221109;1800;36;;;
221109;1900;40;;;
221109;2000;35;;;
221109;2100;34;;;
221109;2200;27;;;
221109;2300;18;;;
221110;0000;21;;;
221110;0100;20;;;
221110;0200;18;;;
221110;0300;16;;;
221110;0400;17;;;
221110;0500;32;;;
221110;0600;33;;;
221110;0700;60;;;
221110;0800;45;;;
221110;0900;59;;;
221110;1000;49;;;
221110;1100;58;;;
221110;1200;60;;;
221110;1300;50;;;
221110;1400;61;;;
221110;1500;54;;;
221110;1600;46;;;
221110;1700;54;;;
221110;1800;43;;;
221110;1900;38;;;
221110;2000;30;;;
221110;2100;26;;;
221110;2200;19;;;
221110;2300;24;;;
221111;0000;20;;;
221111;0100;19;;;
221111;0200;14;;;
221111;0300;28;;;
221111;0400;19;;;
221111;0500;16;;;
221111;0600;22;;;
221111;0700;26;;;
221111;0800;39;;;
221111;0900;40;;;
221111;1000;30;;;
221111;1100;43;;;
221111;1200;50;;;
221111;1300;47;;;
221111;1400;46;;;
221111;1500;41;;;
221111;1600;43;;;
221111;1700;34;;;
221111;1800;62;;;
221111;1900;41;;;
221111;2000;29;;;
221111;2100;32;;;
221111;2200;27;;;
221111;2300;17;;;
221112;0000;20;;;
221112;0100;18;;;
221112;0200;12;;;
221112;0300;14;;;
221112;0400;12;;;
221112;0500;14;;;
221112;0600;12;;;
221112;0700;33;;;
221112;0800;10;;;
221112;0900;25;;;
221112;1000;24;;;
221112;1100;23;;;
221112;1200;23;;;
221112;1300;28;;;
221112;1400;40;;;
221112;1500;59;;;
221112;1600;35;;;
221112;1700;32;;;
221112;1800;57;;;
221112;1900;25;;;
221112;2000;21;;;
221112;2100;19;;;
221112;2200;11;;;
221112;2300;15;;;
221113;0000;11;;;
221113;0100;19;;;
221113;0200;17;;;
221113;0300;35;;;
221113;0400;21;;;
221113;0500;12;;;
221113;0600;18;;;
221113;0700;10;;;
221113;0800;22;;;
221113;0900;21;;;
221113;1000;25;;;
221113;1100;17;;;
221113;1200;14;;;
221113;1300;19;;;
221113;1400;9;;;
221113;1500;19;;;
221113;1600;13;;;
221113;1700;21;;;
221113;1800;29;;;
221113;1900;28;;;
221113;2000;39;;;
221113;2100;40;;;
221113;2200;30;;;
221113;2300;24;;;
221114;0000;19;;;
221114;0100;21;;;
221114;0200;19;;;
221114;0300;29;;;
221114;0400;28;;;
221114;0500;34;;;
221114;0600;72;;;
221114;0700;59;;;
221114;0800;53;;;
221114;0900;53;;;
221114;1000;37;;;
221114;1100;35;;;
221114;1200;35;;;
221114;1300;51;;;
221114;1400;58;;;
221114;1500;52;;;
221114;1600;37;;;
221114;1700;33;;;
221114;1800;46;;;
221114;1900;56;;;
221114;2000;56;;;
221114;2100;79;;;
221114;2200;43;;;
221114;2300;37;;;
221115;0000;29;;;
221115;0100;19;;;
221115;0200;19;;;
221115;0300;29;;;
221115;0400;28;;;
221115;0500;50;;;
221115;0600;107;;;
221115;0700;77;;;
221115;0800;63;;;
221115;0900;75;;;
221115;1000;71;;;
221115;1100;91;;;
221115;1200;50;;;
221115;1300;58;;;
221115;1400;62;;;
221115;1500;55;;;
221115;1600;71;;;
221115;1700;61;;;
221115;1800;53;;;
221115;1900;54;;;
221115;2000;52;;;
221115;2100;44;;;
221115;2200;44;;;
221115;2300;46;;;
221116;0000;40;;;
221116;0100;40;;;
221116;0200;37;;;
221116;0300;53;;;
221116;0400;44;;;
221116;0500;61;;;
221116;0600;59;;;
221116;0700;79;;;
221116;0800;108;;;
221116;0900;95;;;
221116;1000;51;;;
221116;1100;50;;;
221116;1200;58;;;
221116;1300;66;;;
221116;1400;72;;;
221116;1500;72;;;
221116;1600;74;;;
221116;1700;66;;;
221116;1800;65;;;
221116;1900;60;;;
221116;2000;50;;;
221116;2100;42;;;
221116;2200;48;;;
221116;2300;35;;;
221117;0000;42;;;
221117;0100;46;;;
221117;0200;45;;;
221117;0300;32;;;
221117;0400;49;;;
221117;0500;52;;;
221117;0600;55;;;
221117;0700;67;;;
221117;0800;111;;;
221117;0900;84;;;
221117;1000;68;;;
221117;1100;68;;;
221117;1200;60;;;
221117;1300;60;;;
221117;1400;62;;;
221117;1500;57;;;
221117;1600;65;;;
221117;1700;79;;;
221117;1800;70;;;
221117;1900;60;;;
221117;2000;49;;;
221117;2100;46;;;
221117;2200;34;;;
221117;2300;40;;;
221118;0000;42;;;
221118;0100;73;;;
221118;0200;52;;;
221118;0300;57;;;
221118;0400;51;;;
221118;0500;54;;;
221118;0600;75;;;
221118;0700;61;;;
221118;0800;83;;;
221118;0900;89;;;
221118;1000;62;;;
221118;1100;55;;;
221118;1200;64;;;
221118;1300;67;;;
221118;1400;64;;;
221118;1500;65;;;
221118;1600;69;;;
221118;1700;56;;;
221118;1800;62;;;
221118;1900;56;;;
221118;2000;60;;;
221118;2100;62;;;
221118;2200;57;;;
221118;2300;64;;;
221119;0000;52;;;
221119;0100;50;;;
221119;0200;49;;;
221119;0300;41;;;
221119;0400;41;;;
221119;0500;52;;;
221119;0600;50;;;
221119;0700;94;;;
221119;0800;59;;;
221119;0900;51;;;
221119;1000;51;;;
221119;1100;48;;;
221119;1200;47;;;
221119;1300;55;;;
221119;1400;54;;;
221119;1500;56;;;
221119;1600;67;;;
221119;1700;60;;;
221119;1800;59;;;
221119;1900;53;;;
221119;2000;52;;;
221119;2100;55;;;
221119;2200;51;;;
221119;2300;53;;;
221120;0000;62;;;
221120;0100;57;;;
221120;0200;60;;;
221120;0300;65;;;
221120;0400;50;;;
221120;0500;48;;;
221120;0600;63;;;
221120;0700;56;;;
221120;0800;50;;;
221120;0900;50;;;
221120;1000;59;;;
221120;1100;49;;;
221120;1200;39;;;
221120;1300;38;;;
221120;1400;33;;;
221120;1500;35;;;
221120;1600;43;;;
221120;1700;42;;;
221120;1800;43;;;
221120;1900;53;;;
221120;2000;45;;;
221120;2100;46;;;
221120;2200;49;;;
221120;2300;43;;;
221121;0000;50;;;
221121;0100;37;;;
221121;0200;32;;;
221121;0300;33;;;
221121;0400;27;;;
221121;0500;52;;;
221121;0600;77;;;
221121;0700;55;;;
221121;0800;78;;;
221121;0900;67;;;
221121;1000;72;;;
221121;1100;67;;;
221121;1200;57;;;
221121;1300;56;;;
221121;1400;61;;;
221121;1500;40;;;
221121;1600;47;;;
221121;1700;50;;;
221121;1800;64;;;
221121;1900;80;;;
221121;2000;72;;;
221121;2100;82;;;
221121;2200;75;;;
221121;2300;50;;;
221122;0000;37;;;
221122;0100;46;;;
221122;0200;27;;;
221122;0300;29;;;
