edad,ypchtotcor,educc,pobreza
64,486459.0,1,3.0
82,528861.0,4,3.0
56,457778.0,4,3.0
27,457778.0,6,3.0
24,457778.0,5,3.0
62,331350.0,4,3.0
21,331350.0,5,3.0
57,306000.0,2,2.0
40,123982.0,3,1.0
18,123982.0,4,1.0
61,169089.0,3,1.0
51,169089.0,4,1.0
45,504600.0,1,3.0
67,504600.0,2,3.0
73,329657.0,4,3.0
53,329657.0,1,3.0
20,329657.0,3,3.0
18,329657.0,3,3.0
33,188501.0,4,2.0
28,188501.0,4,2.0
35,1271111.0,6,3.0
33,1271111.0,6,3.0
89,1780000.0,6,3.0
76,1000000.0,6,3.0
71,1000000.0,6,3.0
35,5176667.0,6,3.0
49,1139139.0,6,3.0
53,1139139.0,6,3.0
42,1379703.0,6,3.0
48,1379703.0,6,3.0
38,5700000.0,6,3.0
28,942167.0,5,3.0
51,243333.0,6,3.0
18,243333.0,4,3.0
36,310000.0,5,3.0
25,310000.0,5,3.0
70,757468.0,3,3.0
31,757468.0,5,3.0
59,631517.0,6,3.0
59,631517.0,4,3.0
27,631517.0,6,3.0
39,631517.0,6,3.0
19,631517.0,4,3.0
61,633333.0,6,3.0
56,633333.0,4,3.0
22,633333.0,5,3.0
56,540000.0,1,3.0
60,540000.0,1,3.0
60,1017500.0,4,3.0
69,434148.0,2,3.0
72,434148.0,1,3.0
69,341127.0,1,3.0
52,341127.0,1,3.0
67,357667.0,1,3.0
65,357667.0,1,3.0
54,357667.0,1,3.0
49,216077.0,1,2.0
71,216077.0,1,2.0
50,59000.0,3,1.0
54,59000.0,4,1.0
32,59000.0,4,1.0
22,59000.0,4,1.0
28,59000.0,0,1.0
28,59000.0,4,1.0
82,230548.0,1,1.0
50,230548.0,6,1.0
49,572222.0,6,3.0
36,550000.0,6,3.0
39,550000.0,6,3.0
62,294917.0,1,3.0
64,294917.0,1,3.0
25,294917.0,4,3.0
71,421278.0,4,3.0
78,421278.0,1,3.0
52,491250.0,4,3.0
53,491250.0,2,3.0
29,491250.0,6,3.0
30,491250.0,6,3.0
74,479278.0,1,3.0
53,305979.0,2,3.0
62,305979.0,2,3.0
22,305979.0,4,3.0
83,439177.0,2,3.0
79,439177.0,2,3.0
78,446959.0,3,3.0
75,446959.0,3,3.0
34,110472.0,6,1.0
62,110472.0,4,1.0
63,110472.0,4,1.0
64,130912.0,3,1.0
70,130912.0,1,1.0
36,130912.0,2,1.0
41,1416994.0,6,3.0
39,1416994.0,6,3.0
75,797500.0,6,3.0
50,797500.0,4,3.0
60,386111.0,4,3.0
60,386111.0,4,3.0
26,386111.0,5,3.0
74,401079.0,1,3.0
51,401079.0,4,3.0
47,401079.0,0,3.0
58,570000.0,6,3.0
60,570000.0,6,3.0
31,570000.0,6,3.0
84,282400.0,0,3.0
64,282400.0,3,3.0
63,282400.0,3,3.0
22,282400.0,4,3.0
63,282400.0,4,3.0
48,116188.0,4,1.0
35,116188.0,4,1.0
30,116188.0,4,1.0
65,324333.0,6,3.0
75,324333.0,4,3.0
52,324333.0,5,3.0
35,210000.0,3,3.0
28,210000.0,3,3.0
29,210000.0,3,3.0
34,210000.0,2,3.0
36,210000.0,2,3.0
19,423334.0,4,3.0
20,423334.0,4,3.0
29,283333.0,4,3.0
30,283333.0,4,3.0
36,300000.0,4,3.0
41,300000.0,4,3.0
34,160697.0,6,2.0
35,160697.0,5,2.0
72,204793.0,3,2.0
52,204793.0,3,2.0
21,204793.0,4,2.0
36,583333.0,5,3.0
38,583333.0,4,3.0
32,221571.0,5,2.0
31,906389.0,5,3.0
30,906389.0,5,3.0
28,906389.0,5,3.0
52,283900.0,4,3.0
50,283900.0,4,3.0
26,283900.0,6,3.0
23,283900.0,4,3.0
80,883667.0,2,3.0
75,619197.0,1,3.0
35,175812.0,4,2.0
65,175812.0,3,2.0
67,175812.0,4,2.0
59,161524.0,2,3.0
19,161524.0,4,3.0
55,161524.0,2,3.0
57,161524.0,2,3.0
23,161524.0,4,3.0
59,391636.0,6,3.0
66,391636.0,4,3.0
59,550000.0,4,3.0
42,161111.0,2,1.0
19,161111.0,4,1.0
80,654417.0,2,3.0
68,654417.0,3,3.0
28,511250.0,4,3.0
40,626944.0,4,3.0
53,626944.0,4,3.0
18,626944.0,4,3.0
79,353917.0,1,3.0
67,353917.0,2,3.0
88,388159.0,4,3.0
73,388159.0,4,3.0
70,280323.0,1,3.0
64,280323.0,3,3.0
25,280323.0,6,3.0
27,280323.0,6,3.0
48,150000.0,1,1.0
52,150000.0,1,1.0
19,150000.0,3,1.0
75,196959.0,3,1.0
44,196959.0,4,1.0
51,412000.0,4,3.0
30,412000.0,4,3.0
18,412000.0,4,3.0
52,700000.0,4,3.0
58,544734.0,4,3.0
56,544734.0,3,3.0
23,544734.0,4,3.0
20,544734.0,4,3.0
52,800000.0,4,3.0
29,800000.0,6,3.0
31,1208334.0,4,3.0
25,1208334.0,5,3.0
38,669833.0,4,3.0
40,669833.0,6,3.0
21,669833.0,5,3.0
42,712500.0,6,3.0
42,712500.0,6,3.0
58,999167.0,4,3.0
63,999167.0,3,3.0
42,260347.0,5,3.0
39,260347.0,4,3.0
47,650000.0,6,3.0
63,250000.0,1,1.0
68,371458.0,2,3.0
65,194389.0,1,2.0
68,194389.0,1,2.0
26,194389.0,1,2.0
24,194389.0,3,2.0
67,313580.0,4,3.0
60,313580.0,4,3.0
21,313580.0,5,3.0
21,313580.0,4,3.0
70,289528.0,2,3.0
80,289528.0,2,3.0
60,176667.0,4,2.0
57,176667.0,4,2.0
35,176667.0,4,2.0
52,258370.0,2,3.0
27,258370.0,2,3.0
73,539673.0,1,3.0
64,270000.0,4,1.0
52,213000.0,4,3.0
49,213000.0,4,3.0
79,213000.0,1,3.0
22,213000.0,4,3.0
18,213000.0,4,3.0
66,233816.0,1,3.0
60,233816.0,3,3.0
20,233816.0,5,3.0
41,400000.0,4,3.0
25,151479.0,5,1.0
24,151479.0,3,1.0
69,364354.0,1,3.0
68,364354.0,1,3.0
33,364354.0,4,3.0
53,1400000.0,4,3.0
56,1907500.0,6,3.0
57,683333.0,6,3.0
22,683333.0,5,3.0
33,885556.0,6,3.0
34,885556.0,6,3.0
31,1875000.0,6,3.0
33,1875000.0,6,3.0
56,580000.0,6,3.0
26,580000.0,5,3.0
33,540000.0,4,3.0
28,540000.0,4,3.0
76,279464.0,2,3.0
55,279464.0,3,3.0
56,279464.0,4,3.0
32,279464.0,6,3.0
23,279464.0,6,3.0
40,91643.0,4,1.0
41,91643.0,4,1.0
22,91643.0,5,1.0
78,419000.0,4,3.0
21,276333.0,5,3.0
24,276333.0,5,3.0
85,276333.0,1,3.0
18,468667.0,5,3.0
21,468667.0,5,3.0
69,321097.0,1,2.0
46,321097.0,4,2.0
79,496752.0,2,3.0
78,496752.0,2,3.0
56,496752.0,4,3.0
30,1442083.0,6,3.0
40,542222.0,6,3.0
42,542222.0,6,3.0
19,542222.0,4,3.0
62,575000.0,3,3.0
62,575000.0,6,3.0
54,794750.0,6,3.0
49,375000.0,6,3.0
21,375000.0,5,3.0
56,489042.0,3,3.0
25,489042.0,5,3.0
44,962500.0,4,3.0
40,962500.0,4,3.0
76,694750.0,2,3.0
70,566028.0,3,3.0
69,566028.0,1,3.0
24,425000.0,5,3.0
19,425000.0,5,3.0
49,521667.0,6,3.0
36,521667.0,6,3.0
57,706389.0,6,3.0
29,706389.0,6,3.0
28,706389.0,5,3.0
33,5740000.0,6,3.0
62,5740000.0,6,3.0
63,5740000.0,6,3.0
26,5740000.0,5,3.0
22,5740000.0,5,3.0
58,3246000.0,6,3.0
57,3246000.0,5,3.0
25,3246000.0,6,3.0
19,3246000.0,5,3.0
67,717611.0,1,3.0
56,513250.0,4,3.0
52,513250.0,6,3.0
22,513250.0,4,3.0
73,316951.0,1,3.0
61,316951.0,2,3.0
40,316951.0,4,3.0
37,316951.0,3,3.0
65,359933.0,2,3.0
75,359933.0,4,3.0
50,623334.0,4,3.0
57,623334.0,4,3.0
33,557044.0,5,3.0
23,557044.0,5,3.0
22,557044.0,4,3.0
34,766667.0,6,3.0
36,766667.0,6,3.0
34,245716.0,6,3.0
33,245716.0,4,3.0
44,574306.0,6,3.0
42,574306.0,4,3.0
35,334306.0,6,3.0
40,334306.0,6,3.0
32,250729.0,4,3.0
31,250729.0,4,3.0
35,1500000.0,4,3.0
33,583000.0,6,3.0
28,583000.0,4,3.0
39,300729.0,6,3.0
38,300729.0,6,3.0
40,367639.0,4,3.0
39,367639.0,6,3.0
62,266750.0,4,3.0
21,266750.0,5,3.0
74,590611.0,4,3.0
73,354414.0,1,3.0
52,281382.0,3,3.0
46,281382.0,4,3.0
81,281382.0,3,3.0
61,14750.0,1,1.0
67,354528.0,2,3.0
51,316572.0,2,3.0
59,750292.0,4,3.0
59,750292.0,6,3.0
80,333333.0,3,3.0
83,333333.0,2,3.0
44,263762.0,6,2.0
61,290484.0,2,3.0
52,243998.0,4,3.0
55,243998.0,4,3.0
31,180000.0,4,3.0
40,180000.0,4,3.0
25,370000.0,5,3.0
46,370000.0,4,3.0
45,370000.0,2,3.0
32,475000.0,3,3.0
27,475000.0,4,3.0
30,247204.0,6,2.0
29,247204.0,3,2.0
28,236110.0,4,2.0
56,368468.0,0,3.0
53,368468.0,0,3.0
45,1010417.0,4,3.0
42,1010417.0,5,3.0
27,674639.0,6,3.0
70,674639.0,5,3.0
46,674639.0,6,3.0
55,3050000.0,6,3.0
79,943000.0,6,3.0
79,943000.0,6,3.0
48,1203333.0,6,3.0
42,1833333.0,6,3.0
43,1833333.0,6,3.0
50,468612.0,4,3.0
43,468612.0,4,3.0
66,600861.0,4,2.0
35,475999.0,5,3.0
29,475999.0,4,3.0
33,638400.0,6,3.0
35,638400.0,5,3.0
41,362826.0,4,3.0
52,558792.0,6,3.0
24,558792.0,5,3.0
69,605084.0,2,3.0
82,1128500.0,6,3.0
87,1128500.0,6,3.0
22,128000.0,4,1.0
18,128000.0,3,1.0
19,128000.0,4,1.0
50,128000.0,4,1.0
36,992889.0,6,3.0
37,992889.0,6,3.0
70,421959.0,6,3.0
33,421959.0,6,3.0
52,583333.0,2,3.0
48,583333.0,4,3.0
26,583333.0,6,3.0
46,517196.0,4,3.0
45,517196.0,4,3.0
22,517196.0,4,3.0
80,815861.0,3,3.0
58,523333.0,3,3.0
28,523333.0,6,3.0
21,523333.0,5,3.0
42,1108333.0,2,3.0
43,615000.0,3,3.0
32,615000.0,4,3.0
22,615000.0,5,3.0
22,615000.0,5,3.0
35,615000.0,4,3.0
19,615000.0,3,3.0
55,615000.0,4,3.0
23,615000.0,4,3.0
25,615000.0,4,3.0
22,615000.0,4,3.0
67,825000.0,2,3.0
25,825000.0,5,3.0
67,296028.0,2,3.0
58,296028.0,2,3.0
31,296028.0,4,3.0
30,296028.0,4,3.0
33,296028.0,4,3.0
39,688834.0,6,3.0
32,588055.0,6,3.0
34,588055.0,5,3.0
60,588055.0,4,3.0
55,1961417.0,6,3.0
65,1080000.0,6,3.0
70,1080000.0,6,3.0
38,1080000.0,6,3.0
45,2341667.0,6,3.0
31,3329584.0,6,3.0
31,3329584.0,6,3.0
54,4712500.0,6,3.0
58,1218334.0,6,3.0
56,1218334.0,6,3.0
33,1218334.0,5,3.0
82,724528.0,4,3.0
39,1343333.0,6,3.0
41,1343333.0,6,3.0
29,174097.0,5,2.0
27,201667.0,5,2.0
26,201667.0,5,2.0
24,201667.0,5,2.0
65,448333.0,4,3.0
36,448333.0,6,3.0
66,448333.0,6,3.0
38,1277917.0,6,3.0
41,1277917.0,6,3.0
36,214305.0,4,3.0
36,214305.0,4,3.0
50,256333.0,1,2.0
24,256333.0,5,2.0
41,80000.0,3,1.0
38,80000.0,6,1.0
21,80000.0,4,1.0
19,80000.0,4,1.0
68,225200.0,3,3.0
18,225200.0,4,3.0
23,225200.0,3,3.0
74,225200.0,2,3.0
56,770333.0,4,3.0
26,260000.0,3,3.0
21,260000.0,3,3.0
22,260000.0,3,3.0
64,259682.0,3,3.0
63,259682.0,4,3.0
28,259682.0,6,3.0
52,1375000.0,6,3.0
77,570000.0,6,3.0
73,570000.0,6,3.0
24,1060278.0,5,3.0
48,1060278.0,6,3.0
43,1060278.0,6,3.0
65,784459.0,4,3.0
33,784459.0,6,3.0
69,550861.0,1,2.0
74,559778.0,2,2.0
32,274351.0,5,3.0
33,274351.0,6,3.0
39,225000.0,6,2.0
38,225000.0,3,2.0
60,701722.0,3,3.0
58,701722.0,4,3.0
28,701722.0,6,3.0
73,385375.0,3,3.0
62,385375.0,4,3.0
28,469083.0,6,3.0
29,469083.0,6,3.0
89,498310.0,5,2.0
66,846720.0,3,3.0
52,798019.0,4,3.0
28,798019.0,6,3.0
67,224843.0,3,2.0
64,224843.0,2,2.0
18,224843.0,4,2.0
85,514171.0,1,2.0
75,323917.0,1,2.0
61,148159.0,2,3.0
28,148159.0,6,3.0
32,148159.0,2,3.0
19,148159.0,5,3.0
63,443935.0,1,3.0
38,527778.0,4,3.0
34,527778.0,6,3.0
46,212500.0,4,3.0
34,212500.0,5,3.0
39,233889.0,3,3.0
22,233889.0,3,3.0
27,233889.0,4,3.0
31,1397083.0,6,3.0
31,1397083.0,6,3.0
29,310000.0,5,2.0
21,353277.0,5,3.0
18,353277.0,5,3.0
33,242484.0,4,3.0
62,242484.0,4,3.0
24,242484.0,5,3.0
20,80000.0,5,1.0
50,805261.0,5,3.0
47,805261.0,6,3.0
54,805261.0,6,3.0
60,1862331.0,6,3.0
46,1862331.0,6,3.0
100,1862331.0,2,3.0
58,292282.0,4,3.0
55,292282.0,0,3.0
79,292282.0,0,3.0
28,292282.0,5,3.0
26,292282.0,4,3.0
63,251959.0,4,3.0
67,251959.0,0,3.0
89,251959.0,1,3.0
20,251959.0,5,3.0
68,430920.0,5,3.0
62,430920.0,6,3.0
24,430920.0,5,3.0
65,778197.0,5,3.0
35,710000.0,4,3.0
39,710000.0,5,3.0
81,610000.0,6,3.0
47,610000.0,6,3.0
90,973000.0,4,3.0
75,656778.0,4,2.0
50,335580.0,2,3.0
28,335580.0,4,3.0
28,335580.0,2,3.0
48,229846.0,3,3.0
20,229846.0,5,3.0
28,229846.0,4,3.0
60,229846.0,1,3.0
51,366051.0,1,3.0
25,366051.0,5,3.0
72,405000.0,2,2.0
52,452000.0,1,3.0
57,452000.0,1,3.0
55,201368.0,1,3.0
23,201368.0,6,3.0
60,350000.0,1,3.0
25,350000.0,5,3.0
23,350000.0,2,3.0
22,350000.0,3,3.0
75,569058.0,4,3.0
28,503127.0,4,3.0
52,850000.0,2,3.0
66,738171.0,3,3.0
66,738171.0,0,3.0
30,738171.0,6,3.0
55,402762.0,6,3.0
52,402762.0,4,3.0
31,402762.0,6,3.0
27,402762.0,5,3.0
32,402762.0,5,3.0
72,138928.0,2,2.0
70,138928.0,2,2.0
24,138928.0,4,2.0
24,138928.0,4,2.0
55,494959.0,4,3.0
22,494959.0,5,3.0
62,314344.0,4,3.0
59,314344.0,4,3.0
37,282000.0,4,3.0
32,615000.0,6,3.0
33,615000.0,6,3.0
62,590000.0,1,3.0
25,1215000.0,4,3.0
60,205643.0,1,3.0
49,205643.0,4,3.0
24,205643.0,5,3.0
21,205643.0,4,3.0
22,205643.0,4,3.0
69,237306.0,1,3.0
37,237306.0,4,3.0
33,237306.0,6,3.0
63,143552.0,4,1.0
42,377620.0,6,3.0
36,377620.0,6,3.0
35,377620.0,4,3.0
63,377620.0,5,3.0
56,109000.0,1,1.0
28,109000.0,4,1.0
20,109000.0,4,1.0
70,354778.0,2,2.0
24,118551.0,1,1.0
27,118551.0,4,1.0
33,241419.0,3,3.0
29,241419.0,3,3.0
49,280000.0,1,3.0
44,280000.0,1,3.0
44,600000.0,1,3.0
52,162547.0,2,3.0
50,162547.0,4,3.0
19,162547.0,5,3.0
45,369219.0,3,3.0
30,273261.0,4,2.0
25,273261.0,3,2.0
20,600000.0,5,3.0
38,600000.0,6,3.0
32,600000.0,6,3.0
23,600000.0,6,3.0
34,350192.0,3,3.0
30,350192.0,3,3.0
75,382976.0,1,3.0
37,382976.0,6,3.0
36,382976.0,4,3.0
60,218871.0,3,2.0
22,218871.0,5,2.0
74,241756.0,0,3.0
34,241756.0,1,3.0
36,241756.0,1,3.0
62,308444.0,1,3.0
68,308444.0,1,3.0
50,308444.0,3,3.0
40,648849.0,6,3.0
39,648849.0,6,3.0
68,451318.0,1,3.0
46,470000.0,1,3.0
20,470000.0,3,3.0
45,470000.0,5,3.0
44,2369000.0,6,3.0
46,327768.0,5,3.0
22,327768.0,5,3.0
63,602669.0,3,3.0
39,903334.0,6,3.0
29,903334.0,6,3.0
26,1059067.0,6,3.0
44,1059067.0,4,3.0
23,1059067.0,4,3.0
45,297500.0,4,3.0
43,297500.0,1,3.0
19,297500.0,4,3.0
71,900000.0,6,3.0
23,450000.0,6,1.0
36,366667.0,4,3.0
37,366667.0,4,3.0
83,1730000.0,6,3.0
49,333333.0,6,3.0
79,333333.0,2,3.0
81,452000.0,6,3.0
68,452000.0,2,3.0
45,480000.0,4,3.0
30,480000.0,4,3.0
20,480000.0,4,3.0
40,480000.0,6,3.0
59,244333.0,3,3.0
65,244333.0,2,3.0
22,244333.0,4,3.0
21,244333.0,4,3.0
38,589959.0,4,3.0
27,589959.0,5,3.0
64,45000.0,1,1.0
42,45000.0,4,1.0
72,490773.0,2,3.0
40,710000.0,4,3.0
64,175390.0,2,2.0
62,175390.0,1,2.0
20,175390.0,4,2.0
67,419889.0,1,3.0
48,419889.0,4,3.0
35,190261.0,2,2.0
84,571861.0,1,3.0
58,505961.0,4,3.0
80,505961.0,1,3.0
21,502197.0,3,3.0
32,502197.0,4,3.0
71,316959.0,1,2.0
70,316959.0,1,2.0
27,180000.0,4,2.0
30,180000.0,4,2.0
80,540479.0,2,3.0
46,135417.0,2,1.0
28,135417.0,3,1.0
25,135417.0,4,1.0
61,212084.0,2,2.0
59,212084.0,2,2.0
71,349199.0,1,3.0
64,349199.0,1,3.0
46,349199.0,1,3.0
67,443917.0,4,2.0
34,474482.0,4,3.0
28,474482.0,4,3.0
79,525000.0,1,3.0
96,525000.0,1,3.0
47,197414.0,1,3.0
44,197414.0,1,3.0
19,197414.0,4,3.0
66,213625.0,3,2.0
26,213625.0,3,2.0
66,1061944.0,4,3.0
48,1061944.0,6,3.0
28,1061944.0,6,3.0
32,678334.0,5,3.0
32,678334.0,4,3.0
66,409778.0,1,2.0
92,292931.0,1,3.0
54,292931.0,3,3.0
46,225369.0,4,3.0
41,225369.0,4,3.0
80,220861.0,3,2.0
81,220861.0,4,2.0
60,1150000.0,1,3.0
69,365477.0,1,3.0
50,433333.0,2,3.0
45,433333.0,2,3.0
49,175198.0,2,3.0
49,175198.0,2,3.0
30,175198.0,4,3.0
23,175198.0,4,3.0
67,432312.0,4,3.0
62,432312.0,4,3.0
29,432312.0,6,3.0
30,121631.0,4,1.0
79,248185.0,1,3.0
76,248185.0,1,3.0
21,248185.0,5,3.0
60,525433.0,4,3.0
34,525433.0,0,3.0
57,525433.0,4,3.0
68,565861.0,3,3.0
70,481667.0,4,3.0
42,481667.0,4,3.0
52,146498.0,3,2.0
30,146498.0,6,2.0
18,146498.0,4,2.0
55,283333.0,4,2.0
57,283333.0,4,2.0
29,283333.0,5,2.0
70,326784.0,3,3.0
73,326784.0,3,3.0
43,326784.0,4,3.0
23,326784.0,6,3.0
72,385909.0,4,3.0
18,385909.0,5,3.0
23,108333.0,6,1.0
22,108333.0,4,1.0
50,108333.0,6,1.0
50,108333.0,1,1.0
64,280000.0,2,3.0
19,280000.0,5,3.0
58,685931.0,4,3.0
69,685931.0,4,3.0
36,33295.0,1,1.0
18,244532.0,4,3.0
82,244532.0,1,3.0
62,244532.0,1,3.0
53,201491.0,3,2.0
50,408484.0,4,3.0
26,408484.0,4,3.0
33,333333.0,4,3.0
34,333333.0,4,3.0
42,136000.0,4,1.0
41,136000.0,4,1.0
67,162000.0,2,3.0
43,162000.0,3,3.0
24,162000.0,5,3.0
30,162000.0,3,3.0
78,162000.0,1,3.0
50,375000.0,4,3.0
51,375000.0,4,3.0
45,169162.0,5,1.0
72,169162.0,2,1.0
49,408306.0,1,3.0
66,408306.0,2,3.0
42,356552.0,4,3.0
27,95552.0,1,1.0
34,125552.0,4,1.0
81,347997.0,0,2.0
61,196857.0,4,2.0
79,196857.0,2,2.0
34,123129.0,4,1.0
43,1052748.0,6,3.0
35,1052748.0,6,3.0
36,5055000.0,6,3.0
45,5055000.0,6,3.0
39,954444.0,6,3.0
39,315500.0,3,3.0
40,315500.0,4,3.0
65,315500.0,2,3.0
23,315500.0,4,3.0
66,131954.0,1,1.0
30,131954.0,4,1.0
24,131954.0,4,1.0
63,242083.0,5,3.0
22,242083.0,4,3.0
25,242083.0,5,3.0
65,242083.0,2,3.0
45,631333.0,6,3.0
43,631333.0,6,3.0
24,990000.0,6,3.0
80,680000.0,1,3.0
27,197333.0,5,2.0
28,197333.0,4,2.0
36,909167.0,5,3.0
25,909167.0,6,3.0
52,997926.0,6,3.0
56,997926.0,6,3.0
26,997926.0,6,3.0
76,997926.0,1,3.0
67,594332.0,3,3.0
33,594332.0,6,3.0
30,126146.0,4,1.0
35,126146.0,3,1.0
71,515861.0,1,3.0
60,244389.0,4,3.0
34,244389.0,4,3.0
33,244389.0,4,3.0
30,824250.0,5,3.0
36,824250.0,5,3.0
81,824250.0,0,3.0
59,238159.0,4,2.0
61,238159.0,1,2.0
47,227579.0,0,3.0
43,227579.0,4,3.0
84,364778.0,1,2.0
61,202751.0,1,3.0
48,202751.0,4,3.0
31,202751.0,4,3.0
18,202751.0,4,3.0
27,202751.0,4,3.0
77,110783.0,1,1.0
53,110783.0,4,1.0
29,110783.0,6,1.0
52,110783.0,4,1.0
26,244552.0,4,3.0
67,258894.0,1,3.0
67,258894.0,3,3.0
44,258894.0,1,3.0
60,350000.0,2,3.0
36,350000.0,4,3.0
29,350000.0,4,3.0
19,350000.0,4,3.0
74,399778.0,1,2.0
65,483131.0,4,3.0
62,483131.0,4,3.0
19,483131.0,4,3.0
56,190942.0,1,3.0
31,190942.0,4,3.0
21,190942.0,4,3.0
23,190942.0,5,3.0
72,190942.0,6,3.0
51,190317.0,2,3.0
59,190317.0,3,3.0
28,190317.0,4,3.0
25,190317.0,4,3.0
20,190317.0,4,3.0
19,190317.0,4,3.0
53,930000.0,4,3.0
74,519359.0,1,3.0
77,519359.0,1,3.0
54,519359.0,0,3.0
52,1670301.0,4,3.0
67,1670301.0,4,3.0
69,675081.0,3,3.0
68,675081.0,3,3.0
69,485553.0,3,3.0
23,485553.0,4,3.0
29,485553.0,4,3.0
49,335000.0,4,2.0
51,335000.0,4,2.0
53,542899.0,3,3.0
53,542899.0,4,3.0
28,542899.0,4,3.0
51,840042.0,6,3.0
52,840042.0,6,3.0
93,1466666.0,6,3.0
91,1466666.0,4,3.0
61,563333.0,6,3.0
59,563333.0,6,3.0
87,563333.0,2,3.0
22,563333.0,5,3.0
20,563333.0,5,3.0
19,563333.0,4,3.0
65,1585833.0,6,3.0
65,1585833.0,6,3.0
24,1585833.0,5,3.0
21,1585833.0,5,3.0
33,351117.0,4,3.0
28,351117.0,4,3.0
40,130544.0,4,1.0
27,416459.0,4,3.0
25,416459.0,4,3.0
32,395000.0,4,3.0
67,191750.0,6,1.0
43,191750.0,4,1.0
38,191750.0,4,1.0
20,191750.0,4,1.0
47,194881.0,4,3.0
26,194881.0,4,3.0
57,194881.0,4,3.0
26,194881.0,4,3.0
83,1199750.0,6,3.0
78,1199750.0,5,3.0
64,518000.0,3,3.0
23,518000.0,4,3.0
61,451956.0,1,3.0
63,451956.0,1,3.0
30,451956.0,6,3.0
85,451956.0,0,3.0
62,900000.0,4,3.0
35,900000.0,6,3.0
39,366667.0,4,3.0
43,366667.0,3,3.0
33,537143.0,4,3.0
32,537143.0,4,3.0
42,537143.0,6,3.0
40,537143.0,4,3.0
30,87500.0,4,1.0
43,228980.0,5,3.0
43,228980.0,4,3.0
20,228980.0,5,3.0
39,271897.0,4,3.0
46,271897.0,4,3.0
71,271897.0,2,3.0
21,271897.0,4,3.0
20,271897.0,4,3.0
36,271897.0,3,3.0
60,265333.0,1,3.0
61,265333.0,3,3.0
25,265333.0,4,3.0
28,241749.0,5,3.0
27,241749.0,5,3.0
44,921667.0,6,3.0
66,921667.0,4,3.0
67,391748.0,1,3.0
68,391748.0,0,3.0
22,400000.0,5,3.0
56,400000.0,4,3.0
25,464890.0,4,3.0
63,291979.0,3,3.0
66,291979.0,3,3.0
37,291979.0,4,3.0
40,291979.0,5,3.0
75,322863.0,1,3.0
35,322863.0,4,3.0
38,322863.0,3,3.0
19,322863.0,4,3.0
56,263333.0,2,2.0
22,263333.0,4,2.0
43,263333.0,2,2.0
61,501500.0,3,3.0
69,501500.0,2,3.0
61,308500.0,3,1.0
61,308500.0,4,1.0
30,187500.0,5,1.0
34,87766.0,4,1.0
31,87766.0,6,1.0
62,87766.0,4,1.0
51,520000.0,3,3.0
24,520000.0,5,3.0
20,520000.0,4,3.0
23,507083.0,6,3.0
29,507083.0,6,3.0
48,654000.0,0,3.0
59,257709.0,4,3.0
57,257709.0,6,3.0
52,330556.0,1,3.0
60,330556.0,6,3.0
23,330556.0,5,3.0
36,573802.0,4,3.0
35,573802.0,4,3.0
63,350000.0,1,3.0
68,610843.0,4,3.0
65,610843.0,1,3.0
34,610843.0,6,3.0
42,401857.0,2,3.0
80,401857.0,1,3.0
52,474437.0,1,3.0
75,348861.0,1,3.0
68,429459.0,1,3.0
74,429459.0,1,3.0
41,110680.0,0,2.0
84,110680.0,2,2.0
43,110680.0,4,2.0
39,110680.0,2,2.0
48,155000.0,3,2.0
46,155000.0,2,2.0
18,155000.0,3,2.0
62,221898.0,2,3.0
83,221898.0,1,3.0
82,221898.0,2,3.0
27,221898.0,2,3.0
62,377770.0,3,3.0
69,377770.0,6,3.0
22,377770.0,5,3.0
22,377770.0,5,3.0
43,377770.0,6,3.0
32,109927.0,3,1.0
30,225000.0,3,2.0
18,225000.0,2,2.0
37,463084.0,4,3.0
30,180000.0,5,2.0
41,180000.0,6,2.0
51,180000.0,2,2.0
28,90000.0,4,1.0
27,90000.0,4,1.0
62,443935.0,2,2.0
55,111159.0,3,2.0
34,111159.0,3,2.0
72,609778.0,3,2.0
40,905125.0,6,3.0
49,905125.0,6,3.0
39,224217.0,5,3.0
70,224217.0,6,3.0
63,900000.0,2,3.0
71,596959.0,6,3.0
71,596959.0,6,3.0
54,300000.0,1,3.0
59,300000.0,2,3.0
35,300000.0,4,3.0
34,300000.0,6,3.0
26,300000.0,4,3.0
67,302312.0,6,3.0
47,302312.0,5,3.0
64,302312.0,4,3.0
42,479085.0,4,3.0
65,479085.0,3,3.0
80,765000.0,6,3.0
51,765000.0,4,3.0
69,699778.0,3,2.0
54,415000.0,6,3.0
55,415000.0,6,3.0
59,299978.0,1,3.0
57,299978.0,2,3.0
35,299978.0,4,3.0
57,211528.0,5,3.0
54,211528.0,6,3.0
84,211528.0,0,3.0
29,211528.0,5,3.0
20,211528.0,5,3.0
21,211528.0,5,3.0
41,370500.0,4,3.0
33,370500.0,4,3.0
19,370500.0,4,3.0
34,182083.0,6,2.0
35,182083.0,6,2.0
31,403333.0,4,3.0
31,403333.0,4,3.0
55,680000.0,1,3.0
39,425000.0,6,3.0
45,440000.0,4,3.0
42,440000.0,6,3.0
34,406622.0,4,3.0
31,406622.0,6,3.0
25,406622.0,6,3.0
31,406622.0,6,3.0
46,281250.0,3,3.0
50,281250.0,4,3.0
21,281250.0,5,3.0
30,950000.0,4,3.0
65,418957.0,6,3.0
27,418957.0,5,3.0
60,418957.0,4,3.0
43,318002.0,4,3.0
45,318002.0,4,3.0
